ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success,Age
2928,1976,PhD,Single,52614,0,1,01/12/2012,63,789,0,142,12,9,38,2,2,8,8,0,0,SP,0,38
2920,1976,PhD,Single,52614,0,1,01/12/2012,63,789,0,142,12,9,38,2,2,8,8,0,0,ME,0,38
3422,1976,Graduation,Married,76068,0,1,29/11/2012,67,1115,12,128,33,12,76,1,2,4,6,0,0,GER,2,38
5289,1976,2n Cycle,Single,41658,1,1,09/11/2012,30,8,4,12,15,4,29,2,1,2,4,0,0,AUS,0,38
7706,1976,2n Cycle,Together,46772,0,1,07/11/2012,88,350,104,189,197,151,57,6,11,5,8,0,0,CA,1,38
10313,1976,Graduation,Married,48178,1,1,28/10/2012,69,159,4,45,6,2,38,6,5,4,8,0,0,SP,0,38
10837,1976,Graduation,Married,23957,1,0,28/10/2012,47,2,1,18,20,11,16,1,2,3,6,1,0,CA,0,38
2457,1976,Basic,Married,30801,0,1,26/10/2012,23,8,4,5,15,2,11,2,1,3,7,0,0,SP,0,38
9653,1976,Graduation,Married,35797,0,1,16/10/2012,16,27,1,14,4,1,21,2,2,3,8,0,0,SA,0,38
2882,1976,2n Cycle,Divorced,67893,0,1,01/10/2012,31,711,28,142,49,18,47,2,3,9,8,0,0,SA,0,38
7872,1976,PhD,Married,86836,0,0,12/09/2012,7,179,21,273,0,21,63,1,6,6,5,1,0,SP,3,38
8717,1976,PhD,Married,80427,0,1,12/09/2012,56,1149,71,449,69,71,26,1,11,8,5,0,0,IND,0,38
3076,1976,Graduation,Together,66653,1,1,07/09/2012,18,452,18,102,16,18,6,4,4,12,3,0,0,AUS,0,38
1403,1976,2n Cycle,Together,34984,1,1,06/09/2012,40,8,4,15,3,5,3,2,1,3,7,0,0,SP,0,38
4122,1976,Graduation,Married,79205,0,0,29/08/2012,73,504,23,117,179,28,44,1,6,4,4,1,0,SP,1,38
10703,1976,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,8,0,0,SP,0,38
9,1976,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,8,0,0,CA,0,38
2804,1976,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,8,1,0,IND,0,38
2495,1975,Master,Married,83891,0,1,20/06/2014,24,217,38,350,111,85,15,1,4,10,1,0,0,SP,0,39
1743,1975,Graduation,Single,69719,0,0,26/05/2014,99,273,86,208,177,14,43,1,2,5,1,0,0,SP,0,39
7613,1975,2n Cycle,Together,49669,1,0,24/05/2014,97,166,5,107,11,8,29,2,5,6,6,0,0,SP,0,39
8663,1975,Graduation,Divorced,39996,1,1,22/05/2014,85,11,0,3,0,0,1,1,1,2,6,0,0,AUS,0,39
6961,1975,Graduation,Married,26751,2,0,22/05/2014,26,1,1,5,0,3,1,1,1,2,8,0,0,SP,0,39
1833,1975,PhD,Single,39190,1,0,26/04/2014,91,68,8,18,19,8,12,2,2,4,5,0,0,SP,0,39
1839,1975,Graduation,Single,43322,0,0,21/04/2014,25,56,7,48,10,2,18,1,3,4,7,0,0,IND,0,39
5303,1975,PhD,Together,79632,0,0,08/04/2014,42,471,0,510,99,21,12,1,6,9,2,0,0,SA,0,39
3194,1975,PhD,Single,71466,0,0,05/04/2014,86,412,12,546,78,182,0,1,4,10,1,0,0,CA,0,39
6398,1975,Basic,Married,18393,1,0,29/03/2014,2,7,10,13,16,0,4,2,3,3,8,0,0,SP,0,39
3643,1975,Master,Married,63206,0,0,20/03/2014,65,750,8,125,11,8,26,1,4,6,2,0,0,CA,1,39
5866,1975,Graduation,Together,48186,1,0,20/03/2014,39,97,3,66,12,7,34,3,4,4,7,0,0,SP,0,39
5794,1975,PhD,Married,46374,0,1,17/03/2014,1,408,0,21,0,0,17,3,7,7,8,1,0,IND,2,39
2106,1975,2n Cycle,Married,20130,0,0,17/03/2014,99,0,6,3,7,6,12,1,1,3,8,0,0,SP,0,39
1672,1975,PhD,Together,65640,0,1,01/03/2014,74,204,7,149,20,15,66,1,5,8,2,0,0,SA,0,39
5231,1975,2n Cycle,Married,45894,0,2,27/02/2014,15,27,2,7,0,2,13,1,1,3,5,0,0,SP,0,39
2909,1975,PhD,Married,78128,0,1,19/02/2014,89,934,24,230,16,24,36,2,8,6,3,0,0,GER,2,39
4741,1975,2n Cycle,Married,65463,1,0,30/01/2014,17,391,32,70,21,32,16,2,6,9,5,0,0,SP,1,39
10432,1975,Graduation,Divorced,19346,1,0,30/01/2014,26,2,0,9,3,6,2,1,1,3,8,0,0,CA,0,39
4961,1975,Master,Together,21255,1,0,21/01/2014,56,29,0,25,2,2,3,4,2,4,4,0,0,SP,0,39
6534,1975,Graduation,Together,47889,1,0,04/01/2014,94,29,0,29,0,5,4,1,2,3,5,0,0,SA,0,39
5177,1975,Master,Married,58494,0,1,12/12/2013,56,298,7,68,4,0,19,2,6,6,6,0,0,SA,0,39
5734,1975,PhD,Married,61917,1,1,20/11/2013,83,46,4,36,2,2,1,1,2,4,5,0,0,SP,0,39
1321,1975,Graduation,Married,26067,1,0,04/11/2013,49,22,2,18,0,2,12,3,3,3,8,0,0,CA,0,39
10104,1975,Graduation,Together,33590,2,1,03/11/2013,65,4,0,2,0,0,2,1,1,2,7,0,0,CA,0,39
3969,1975,Master,Together,43018,0,1,01/11/2013,46,35,4,17,7,6,64,1,2,2,5,0,0,GER,0,39
5922,1975,PhD,Married,40344,0,1,13/10/2013,48,210,0,6,0,0,2,2,4,5,7,0,0,SP,0,39
10640,1975,Graduation,Together,44392,1,1,05/09/2013,71,87,5,71,7,12,29,5,4,4,7,0,0,SP,0,39
4865,1975,Master,Divorced,53367,1,1,31/08/2013,2,229,7,140,10,3,11,7,5,8,7,1,0,AUS,0,39
2937,1975,PhD,Single,68352,0,1,28/08/2013,47,614,16,132,43,33,33,3,8,9,6,0,0,CA,0,39
6872,1975,PhD,Married,65352,0,1,21/08/2013,43,284,3,84,4,7,23,2,4,8,4,0,0,SA,0,39
7617,1975,Graduation,Single,42373,1,1,15/08/2013,83,67,5,61,3,8,19,5,2,5,5,0,0,SP,0,39
7037,1975,PhD,Married,37087,1,0,11/08/2013,50,194,55,134,15,0,3,3,4,8,6,0,0,SA,0,39
3083,1975,Graduation,Married,45837,1,1,26/07/2013,88,215,13,87,17,17,24,5,6,5,7,0,0,SP,0,39
9974,1975,Graduation,Married,30631,1,0,12/07/2013,75,15,6,20,4,5,20,1,3,2,7,0,0,SA,0,39
2445,1975,PhD,Together,28440,1,0,07/07/2013,87,38,1,24,0,0,0,1,2,3,8,0,0,SP,0,39
520,1975,Graduation,Married,34421,1,0,01/07/2013,81,3,3,7,6,2,9,1,1,2,7,0,0,SP,0,39
8372,1975,Graduation,Married,34421,1,0,01/07/2013,81,3,3,7,6,2,9,1,1,2,7,0,0,SA,0,39
5562,1975,Graduation,Married,60093,0,1,26/06/2013,92,502,12,109,16,6,90,2,7,10,6,0,0,SP,0,39
9706,1975,PhD,Single,31560,1,0,24/06/2013,98,62,1,20,4,0,7,2,2,3,8,0,0,CA,0,39
7848,1975,Graduation,Single,49166,0,1,13/06/2013,17,224,2,25,7,0,110,2,5,3,6,0,0,IND,0,39
4855,1975,PhD,Together,30351,1,0,06/06/2013,19,14,0,24,3,3,2,1,3,2,9,1,0,US,0,39
5049,1975,PhD,Together,30351,1,0,06/06/2013,19,14,0,24,3,3,2,1,3,2,9,0,0,SP,0,39
1361,1975,Master,Married,82584,0,0,04/06/2013,26,1076,68,103,29,91,68,1,3,8,1,1,0,SP,2,39
9967,1975,Graduation,Divorced,53034,1,1,30/05/2013,30,160,15,196,15,11,50,8,6,7,8,0,0,US,0,39
8754,1975,PhD,Together,45068,0,1,16/05/2013,25,14,0,3,0,0,3,1,1,2,7,0,0,SP,0,39
2620,1975,PhD,Married,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,2,8,1,0,SA,0,39
8254,1975,PhD,Married,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,2,8,0,0,GER,0,39
10089,1975,Graduation,Divorced,102692,0,0,05/04/2013,5,168,148,444,32,172,148,1,6,13,2,1,0,SA,4,39
2877,1975,Master,Together,46014,1,1,21/01/2013,21,410,0,59,19,9,44,10,7,8,7,0,0,SA,0,39
1077,1975,Graduation,Together,56715,0,0,05/12/2012,52,258,105,239,237,172,9,1,7,4,4,0,0,SP,0,39
368,1975,Graduation,Married,40049,0,1,29/11/2012,61,91,65,52,10,44,28,3,3,6,5,0,0,IND,0,39
5966,1975,PhD,Married,45207,1,1,10/11/2012,64,203,0,10,0,0,2,5,3,6,6,0,0,SP,1,39
1990,1975,PhD,Single,63159,0,0,05/11/2012,74,965,34,586,89,86,37,1,3,8,3,0,0,SP,1,39
11056,1975,Graduation,Married,72099,0,0,27/10/2012,18,546,91,410,119,0,22,1,3,10,1,0,0,SP,0,39
6977,1975,Graduation,Together,75702,0,1,14/10/2012,87,1073,0,629,145,37,37,1,10,13,6,0,0,SP,1,39
5304,1975,PhD,Single,30899,1,0,13/10/2012,35,24,0,8,0,0,1,2,1,3,6,0,0,SA,0,39
5031,1975,Graduation,Together,83145,0,0,22/09/2012,14,777,35,731,39,137,114,1,5,11,2,1,0,SP,1,39
5093,1975,PhD,Divorced,25509,1,0,18/09/2012,15,40,3,30,10,7,11,3,3,3,9,1,0,SP,0,39
2525,1975,PhD,Married,38410,0,0,14/09/2012,65,153,64,123,116,64,14,2,5,9,6,1,0,CA,0,39
6818,1975,Graduation,Married,44989,0,1,12/09/2012,26,98,0,106,49,10,106,5,5,5,6,0,0,SP,0,39
3846,1975,Graduation,Married,42557,0,1,29/08/2012,98,192,5,53,0,5,15,4,6,4,8,0,0,SP,0,39
8346,1975,Graduation,Single,32233,1,0,19/08/2012,26,138,15,35,25,11,72,2,6,2,9,1,0,SP,1,39
6661,1975,Graduation,Married,67445,0,1,12/08/2012,63,757,80,217,29,80,11,5,9,12,6,0,0,SP,0,39
5462,1975,Graduation,Married,67445,0,1,12/08/2012,63,757,80,217,29,80,11,5,9,12,6,0,0,IND,0,39
10897,1975,Graduation,Married,67445,0,1,12/08/2012,63,757,80,217,29,80,11,5,9,12,6,0,0,AUS,0,39
5287,1974,Graduation,Married,34961,1,0,19/06/2014,77,45,2,26,4,1,1,3,3,3,7,0,0,SP,0,40
4937,1974,2n Cycle,Married,46094,1,1,10/06/2014,62,12,2,20,3,2,5,1,1,3,7,0,0,SP,0,40
1127,1974,PhD,Married,85844,0,0,29/05/2014,62,938,19,843,25,95,38,1,6,7,2,0,0,SP,1,40
7660,1974,PhD,Single,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,2,5,1,0,CA,1,40
2055,1974,PhD,Divorced,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,2,5,0,0,SP,1,40
1626,1974,PhD,Divorced,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,2,5,1,0,SA,1,40
8504,1974,Graduation,Married,79593,0,0,12/05/2014,70,350,60,568,110,133,145,1,5,7,2,0,0,GER,1,40
1020,1974,Graduation,Married,79593,0,0,12/05/2014,70,350,60,568,110,133,145,1,5,7,2,0,0,SP,1,40
1523,1974,Graduation,Married,59041,1,1,07/05/2014,25,69,2,15,2,2,6,2,2,4,5,0,0,SA,0,40
5929,1974,PhD,Married,37401,1,0,06/05/2014,14,19,3,19,3,1,3,2,2,3,7,0,0,SP,0,40
10795,1974,PhD,Married,37401,1,0,06/05/2014,14,19,3,19,3,1,3,2,2,3,7,0,0,IND,0,40
3182,1974,PhD,Single,46854,1,1,31/03/2014,81,96,1,79,7,1,79,6,5,3,8,1,0,IND,1,40
2256,1974,Master,Married,27159,1,1,29/03/2014,33,17,0,3,0,0,1,2,1,3,6,0,0,SP,0,40
4298,1974,PhD,Together,20427,1,0,24/03/2014,63,5,0,4,0,0,1,1,1,2,8,0,0,SP,0,40
1927,1974,2n Cycle,Together,69401,0,1,23/03/2014,41,399,27,159,58,8,39,4,4,5,2,0,0,GER,0,40
1958,1974,PhD,Together,55012,0,1,21/03/2014,85,582,0,65,0,0,13,6,8,9,5,0,0,SP,0,40
7628,1974,2n Cycle,Married,43050,1,0,18/03/2014,10,30,5,24,6,3,8,2,2,4,5,0,0,SP,0,40
4480,1974,Master,Married,60432,0,1,09/03/2014,61,365,3,15,4,3,11,5,7,5,6,0,0,SA,0,40
4877,1974,Master,Married,38576,0,1,04/03/2014,2,34,0,7,0,0,0,1,1,3,7,0,0,IND,0,40
8475,1974,PhD,Married,157243,0,1,01/03/2014,98,20,2,1582,1,2,1,15,0,0,0,0,0,IND,0,40
8070,1974,PhD,Married,54222,0,1,01/03/2014,98,199,12,31,3,12,7,1,3,5,3,0,0,SP,0,40
10033,1974,2n Cycle,Divorced,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,3,6,0,0,GER,0,40
5751,1974,2n Cycle,Divorced,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,3,6,0,0,CA,0,40
8595,1974,Graduation,Widow,42429,0,1,11/02/2014,99,55,0,6,2,0,4,2,1,3,5,0,0,AUS,0,40
7232,1974,Graduation,Widow,42429,0,1,11/02/2014,99,55,0,6,2,0,4,2,1,3,5,0,0,SP,0,40
10022,1974,PhD,Single,54466,1,1,09/02/2014,78,12,0,4,0,0,0,1,1,2,5,0,0,SP,0,40
4098,1974,Graduation,Married,24639,1,1,28/01/2014,3,20,3,16,0,4,1,3,2,4,6,0,0,AUS,0,40
5136,1974,Graduation,Single,65333,0,1,17/01/2014,58,654,7,92,0,15,30,7,9,8,6,0,0,CA,2,40
5300,1974,Master,Married,38961,1,0,30/12/2013,60,19,7,19,0,1,24,1,2,2,7,0,0,SP,0,40
7297,1974,Graduation,Single,7500,1,0,26/12/2013,54,5,3,10,12,7,20,4,3,3,7,0,0,SA,0,40
274,1974,Graduation,Single,34853,1,1,23/12/2013,75,9,3,15,2,3,2,2,2,3,6,0,0,GER,0,40
2727,1974,Graduation,Together,57100,0,0,04/12/2013,19,181,21,69,39,3,96,1,3,6,3,0,0,SA,0,40
3231,1974,Graduation,Married,37971,1,0,25/11/2013,97,5,4,10,2,2,7,1,1,3,8,0,0,US,0,40
10430,1974,Graduation,Divorced,89694,1,1,09/10/2013,22,1126,28,211,37,28,42,3,4,4,5,0,0,AUS,3,40
8140,1974,Graduation,Together,22682,1,0,03/10/2013,51,10,14,29,4,2,36,3,2,4,4,0,0,AUS,0,40
1176,1974,Graduation,Married,26228,1,0,22/09/2013,50,2,6,4,3,1,9,1,1,2,8,0,0,SP,0,40
9977,1974,Graduation,Divorced,78901,0,1,17/09/2013,99,321,11,309,33,26,34,3,9,5,4,0,0,US,0,40
10701,1974,Graduation,Married,65308,0,0,11/09/2013,60,713,0,264,120,80,34,1,7,12,4,0,0,US,2,40
2478,1974,Graduation,Married,25410,1,0,31/08/2013,48,2,2,4,13,13,4,1,1,4,4,0,0,SP,0,40
10722,1974,Graduation,Together,55593,0,1,21/08/2013,63,293,8,124,11,4,106,2,6,3,6,0,0,IND,1,40
10489,1974,Graduation,Married,92955,0,0,19/08/2013,35,693,21,925,31,24,84,1,6,9,2,1,0,SA,2,40
8234,1974,Basic,Together,27190,1,0,15/08/2013,13,1,6,7,0,1,3,1,1,2,8,1,0,SP,1,40
1212,1974,Graduation,Married,52845,1,0,13/08/2013,7,384,25,292,130,41,64,3,8,6,6,0,0,SP,1,40
10477,1974,PhD,Together,39435,1,0,06/08/2013,16,71,0,18,0,0,13,1,3,2,7,0,0,SP,0,40
7873,1974,PhD,Together,63516,1,1,06/07/2013,30,141,11,114,15,14,5,4,4,7,5,0,0,CA,0,40
5346,1974,2n Cycle,Married,23559,1,0,03/07/2013,87,25,5,19,7,0,23,3,3,3,7,0,0,GER,0,40
2036,1974,PhD,Together,57906,0,1,11/06/2013,29,243,11,119,10,3,15,3,4,8,4,0,0,IND,0,40
675,1974,Master,Divorced,52034,1,1,17/05/2013,67,146,0,93,7,13,73,5,4,5,7,0,0,SP,0,40
8923,1974,Graduation,Single,83917,0,0,18/04/2013,12,514,22,732,42,198,79,1,6,7,3,1,0,SP,0,40
11110,1974,Graduation,Single,3502,1,0,13/04/2013,56,2,1,1,0,0,1,0,0,0,14,0,0,IND,0,40
7072,1974,Graduation,Married,67432,0,1,29/03/2013,69,432,79,341,177,136,170,2,8,4,4,0,0,AUS,0,40
3749,1974,Graduation,Together,73926,0,0,02/03/2013,54,627,91,597,159,91,15,1,6,12,3,0,0,CA,0,40
326,1974,Graduation,Married,51148,1,1,18/02/2013,38,235,6,45,8,9,12,4,5,6,6,0,0,IND,0,40
1928,1974,Graduation,Married,31814,1,0,09/02/2013,73,35,3,20,4,1,20,2,2,3,9,0,0,SA,1,40
5320,1974,Master,Divorced,44051,1,1,29/01/2013,20,79,7,58,6,3,18,4,3,4,6,1,0,SA,0,40
5370,1974,PhD,Married,32644,1,0,16/01/2013,38,239,3,141,0,7,23,4,7,6,8,0,0,SP,1,40
3158,1974,Graduation,Married,32300,1,0,03/01/2013,1,13,3,6,6,5,6,1,1,3,8,0,0,SP,0,40
6682,1974,Basic,Married,18978,1,0,11/12/2012,41,2,8,1,4,7,15,1,1,3,8,0,0,SP,0,40
3594,1974,Master,Married,54108,1,1,05/11/2012,74,539,6,91,8,6,97,13,8,9,8,0,0,CA,0,40
1041,1974,PhD,Single,48432,0,1,18/10/2012,3,322,3,50,4,3,42,5,7,6,8,1,0,SA,0,40
7011,1974,Graduation,Married,33471,1,0,12/10/2012,47,43,2,27,0,9,12,3,3,4,7,0,0,SA,0,40
3678,1974,Graduation,Widow,60208,1,1,07/10/2012,13,488,23,71,15,0,59,11,8,7,7,1,0,SP,1,40
7441,1974,Graduation,Divorced,71128,1,0,06/10/2012,80,958,159,447,20,0,31,3,2,12,7,0,0,US,0,40
793,1974,Graduation,Married,20895,1,0,06/10/2012,24,18,3,17,3,0,4,1,2,3,9,0,0,AUS,0,40
7349,1974,Basic,Together,9722,1,0,02/10/2012,7,6,17,16,6,16,42,4,3,3,8,1,0,SP,0,40
2870,1974,Graduation,Married,49094,0,1,21/09/2012,6,376,0,38,11,8,69,5,6,6,6,0,0,SP,0,40
4643,1974,Graduation,Married,27803,1,0,26/08/2012,40,8,26,46,38,9,49,2,3,4,8,0,0,AUS,0,40
5885,1974,2n Cycle,Married,35688,2,1,22/08/2012,94,73,3,90,12,1,32,7,4,4,8,0,0,CA,0,40
3310,1974,2n Cycle,Married,35688,2,1,22/08/2012,94,73,3,90,12,1,32,7,4,4,8,0,0,SP,0,40
10084,1973,Graduation,Married,24434,2,0,18/05/2014,9,3,2,8,20,0,17,2,2,2,7,0,0,IND,0,41
2587,1973,PhD,Married,29791,1,0,15/05/2014,21,14,0,6,0,0,0,2,2,3,5,0,0,AUS,0,41
916,1973,PhD,Single,41644,1,1,09/05/2014,67,20,3,4,2,0,2,2,1,3,3,0,0,SP,0,41
3722,1973,Graduation,Single,44503,1,1,16/04/2014,83,31,1,8,0,0,8,2,2,3,6,0,0,SP,0,41
5824,1973,PhD,Together,34578,2,1,11/04/2014,1,7,0,1,0,0,0,1,1,2,6,0,0,AUS,0,41
5545,1973,PhD,Married,78075,0,0,05/04/2014,72,572,8,259,34,35,80,1,3,5,1,0,0,SP,0,41
3900,1973,Graduation,Married,65685,0,1,29/03/2014,54,642,14,49,0,7,57,1,9,9,5,0,0,CA,0,41
9958,1973,Graduation,Married,65685,0,1,29/03/2014,54,642,14,49,0,7,57,1,9,9,5,0,0,AUS,0,41
4444,1973,Graduation,Married,30023,1,0,24/03/2014,28,11,0,16,7,6,21,1,2,3,8,0,0,SP,0,41
11178,1973,Master,Single,42394,1,0,23/03/2014,69,15,2,10,0,1,4,1,1,3,7,0,0,GER,0,41
4290,1973,Graduation,Married,30467,1,0,19/03/2014,8,1,3,8,2,5,5,1,1,2,7,0,0,CA,0,41
5654,1973,Graduation,Married,36026,2,1,16/03/2014,34,20,4,10,6,4,17,2,2,3,6,0,0,AUS,0,41
1646,1973,Basic,Married,25224,1,0,16/03/2014,36,4,9,12,11,2,8,2,1,3,3,0,0,CA,0,41
10146,1973,PhD,Together,38887,1,0,02/03/2014,17,25,1,13,0,0,3,1,1,3,7,0,0,AUS,0,41
8443,1973,Graduation,Single,24762,1,0,10/02/2014,16,6,10,12,3,15,40,3,3,2,8,1,0,SA,1,41
2589,1973,Graduation,Divorced,26759,1,0,07/02/2014,65,25,3,16,8,5,2,2,2,3,6,0,0,AUS,0,41
2666,1973,Master,Married,76234,0,1,06/02/2014,21,519,50,167,130,0,41,1,8,11,3,0,0,CA,1,41
3283,1973,2n Cycle,Married,70932,0,1,19/01/2014,57,200,193,100,46,185,185,2,6,12,3,0,0,SP,0,41
6974,1973,PhD,Together,83443,0,0,31/12/2013,89,518,42,742,55,56,84,1,6,5,2,0,0,GER,0,41
5763,1973,Master,Together,49854,1,0,10/11/2013,63,123,17,171,39,0,30,5,6,5,6,0,0,CA,0,41
2324,1973,Graduation,Together,77044,0,1,27/10/2013,12,625,38,242,50,34,76,2,7,11,4,0,0,SP,1,41
7165,1973,Graduation,Together,64474,0,1,22/10/2013,59,381,35,172,56,86,93,2,8,10,5,0,0,SP,0,41
7000,1973,2n Cycle,Single,65704,0,0,13/10/2013,18,279,172,74,38,8,246,1,2,10,1,0,0,GER,0,41
8216,1973,Master,Married,53761,1,1,11/10/2013,7,158,0,76,13,7,71,6,4,3,5,0,0,AUS,0,41
5954,1973,Master,Divorced,42618,1,0,09/10/2013,92,76,14,74,13,5,10,2,5,4,8,0,0,SP,0,41
9757,1973,Graduation,Together,84906,0,0,04/10/2013,98,997,15,414,99,30,76,1,5,12,2,0,0,SP,3,41
2088,1973,Graduation,Together,84906,0,0,04/10/2013,98,997,15,414,99,30,76,1,5,12,2,0,0,GER,3,41
10380,1973,Master,Married,37787,1,0,20/09/2013,50,40,1,40,4,3,18,1,3,3,8,0,0,IND,0,41
67,1973,Master,Single,46423,1,1,18/09/2013,6,68,0,16,0,0,8,3,2,4,7,0,0,SP,0,41
2836,1973,PhD,Married,43269,1,0,16/09/2013,61,10,1,7,0,0,1,1,1,2,8,0,0,GER,0,41
961,1973,Graduation,Married,74716,0,1,12/09/2013,92,133,27,421,13,195,71,2,7,5,4,0,0,SP,0,41
3075,1973,PhD,Married,59973,0,0,11/09/2013,47,130,30,168,20,34,0,1,3,7,1,0,0,SP,0,41
5154,1973,Master,Divorced,37760,1,0,11/08/2013,54,26,3,13,2,10,0,1,2,3,6,0,0,SP,0,41
1143,1973,Graduation,Married,22063,1,0,08/08/2013,43,7,10,13,3,11,11,2,2,3,7,0,0,CA,0,41
2392,1973,Graduation,Married,40321,1,1,29/07/2013,59,44,4,21,6,0,27,2,3,3,7,0,0,SP,0,41
1378,1973,2n Cycle,Together,50334,0,1,24/07/2013,24,284,16,160,84,16,134,6,7,6,6,0,0,SA,0,41
6658,1973,Graduation,Together,59868,0,1,22/07/2013,37,771,51,154,54,10,154,7,11,12,6,0,0,SP,0,41
1048,1973,Master,Married,35641,1,0,14/07/2013,11,63,3,67,8,9,28,2,3,4,7,1,0,SA,0,41
851,1973,Master,Married,57136,1,1,09/07/2013,48,306,5,109,21,109,92,9,5,10,6,0,0,CA,0,41
1519,1973,PhD,Single,38578,1,1,22/06/2013,2,38,4,22,3,3,3,3,3,3,8,1,0,SP,0,41
9080,1973,PhD,Single,38578,1,1,22/06/2013,2,38,4,22,3,3,3,3,3,3,8,0,0,SP,0,41
10219,1973,Graduation,Together,31590,1,0,18/06/2013,40,6,2,15,6,6,3,1,1,3,8,0,0,CA,0,41
5883,1973,Graduation,Married,77981,1,0,26/05/2013,78,138,120,204,16,126,60,3,7,7,5,0,0,SP,0,41
3598,1973,Graduation,Married,62710,0,1,23/05/2013,53,441,35,83,7,29,11,4,4,12,4,0,0,SP,0,41
2176,1973,Graduation,Married,80134,1,0,20/05/2013,40,1218,16,272,104,0,80,2,5,6,6,1,0,SA,3,41
9121,1973,Graduation,Married,80134,1,0,20/05/2013,40,1218,16,272,104,0,80,2,5,6,6,1,0,AUS,3,41
6141,1973,Master,Single,49494,1,0,25/04/2013,46,191,9,97,0,6,82,2,6,5,7,0,0,CA,0,41
5585,1973,Graduation,Single,21359,1,0,20/04/2013,1,12,2,17,6,1,10,2,2,3,8,1,0,CA,0,41
2371,1973,Graduation,Married,33622,1,1,13/04/2013,22,39,1,22,3,4,12,3,2,4,7,0,0,GER,0,41
11100,1973,Graduation,Divorced,51813,1,1,11/04/2013,37,51,2,7,0,1,2,2,2,3,7,0,0,CA,0,41
9145,1973,Graduation,Single,72504,0,1,06/04/2013,43,604,26,470,123,161,94,2,5,6,2,0,0,CA,0,41
2350,1973,Graduation,Married,59666,1,1,22/03/2013,87,623,53,178,23,17,133,7,3,8,8,0,0,CA,1,41
8858,1973,PhD,Married,44325,0,1,07/03/2013,69,516,0,21,0,0,5,4,8,7,8,0,0,CA,1,41
1362,1973,Graduation,Single,31907,0,0,04/03/2013,75,33,87,64,175,16,74,1,6,6,7,0,0,GER,0,41
5802,1973,Basic,Married,14188,0,0,28/02/2013,40,2,7,11,16,12,27,1,2,4,6,0,0,GER,0,41
5788,1973,Graduation,Together,46053,1,0,17/02/2013,46,56,10,92,19,7,25,3,3,4,5,0,0,GER,0,41
9010,1973,Master,Married,83151,0,0,10/02/2013,80,968,147,842,137,42,210,1,5,10,2,1,0,SP,3,41
9029,1973,PhD,Married,70116,0,0,26/01/2013,73,707,44,603,95,58,29,1,2,12,1,0,0,SP,0,41
2157,1973,Graduation,Together,26290,1,1,12/01/2013,49,15,8,16,11,5,22,4,2,4,6,0,0,CA,0,41
7798,1973,2n Cycle,Together,46344,0,1,14/12/2012,28,233,20,57,8,20,91,4,7,5,7,0,0,CA,0,41
9224,1973,PhD,Single,55260,0,1,12/12/2012,81,825,8,53,11,0,242,2,8,5,6,0,0,SA,0,41
9850,1973,2n Cycle,Married,24884,1,0,29/11/2012,32,3,6,7,0,0,3,1,0,3,7,0,0,SP,0,41
339,1973,PhD,Married,57091,0,1,23/11/2012,82,462,0,24,6,0,4,2,9,5,7,1,0,SP,1,41
4099,1973,Graduation,Married,30675,1,0,12/11/2012,14,10,2,16,11,2,21,1,1,3,8,0,0,SP,0,41
3439,1973,Graduation,Married,56721,1,1,31/10/2012,64,157,6,39,6,13,75,5,4,5,6,0,0,SP,0,41
8970,1973,PhD,Married,62010,0,1,23/10/2012,93,371,22,39,6,0,92,4,6,7,5,0,0,SP,0,41
2375,1973,Graduation,Together,30261,1,2,25/09/2012,75,8,0,5,0,3,6,1,0,3,8,0,0,SP,0,41
7233,1973,Graduation,Married,69209,0,0,17/09/2012,4,496,32,849,229,48,128,2,5,6,4,0,0,CA,1,41
9826,1973,PhD,Single,86857,0,0,12/09/2012,96,899,102,838,133,102,40,1,5,10,2,1,0,US,0,41
5830,1973,PhD,Single,86857,0,0,12/09/2012,96,899,102,838,133,102,40,1,5,10,2,1,0,SA,0,41
3645,1973,PhD,Single,27213,1,0,30/08/2012,19,19,3,26,10,9,3,3,2,4,8,1,0,SP,0,41
1859,1973,Master,Married,75251,0,0,27/08/2012,34,721,111,925,97,18,18,1,7,5,5,1,0,GER,0,41
195,1973,Graduation,Single,38808,1,0,26/08/2012,21,125,17,52,3,19,30,4,5,4,8,1,0,SP,1,41
4148,1973,Graduation,Married,38988,1,2,20/08/2012,90,164,24,103,12,3,42,7,5,6,8,0,0,SP,0,41
