ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
3924,1966,PHd,Divorced,"$57,912.00",0,1,17/03/2014,34,801,0,80,0,0,35,5,8,12,5,0,0,SA,1
5654,1973,Graduation,mARRIED,"$36,026.00  ",2,1,03/16/14,34,20,4,10,6,4,17,2,2,3,6,0,0,Aus,0
9216,1972,gRADUATION,mArrIeD,"$35,788.00",1,1,"23 Jan, 14",34,23,2,11,3,1,4,2,2,3,6,0,0,CA,0
8086,1960,grADUAtion,MARRIED,"$42,243.00",1,1,12-11-2013,34,48,0,2,0,0,5,2,2,3,7,0,0,sa,0
9097,1957,gRADUATION,dIVORCED,"USD 46,086.00",0,1,2013.11.03,34,244,8,32,7,2,50,4,3,8,4,0,0,Sp,0
7631,1979,master,tOGETHER,"$61,346.00",1,0,06/10/2013,34,562,58,168,43,16,142,1,5,10,3,0,0,ind,0
7275,1972,MaSTEr,Single,"$33,316.00",1,1,"04 Oct, 13",34,79,1,31,4,4,12,3,2,4,6,0,0,us,0
8334,1972,MaSTer,SINGLE,"$33,316.00",1,1,04/10/2013,34,79,1,31,4,4,12,3,2,4,6,0,0,sp,0
1987,1988,bASIC,sINGLE,"USD 21,063.00",1,0,2013.09.25,34,1,10,11,19,3,15,2,2,3,6,0,0,Sp,0
2281,1971,graduation,Single,"$33,697.00",1,0,2013.09.15,34,4,3,7,0,3,11,1,1,2,7,0,0,Ger,1
7034,1979,2N CYclE,mARRIED,"$25,804.00",1,0,09/01/13,34,8,7,9,13,6,12,2,2,3,8,0,0,ca,0
2797,1978,gRADUATION,MARRIED,"$72,117.00",0,1,08/20/13,34,707,20,171,65,60,50,1,9,9,5,0,0,SP,0
3934,1967,GRADUATION,mARRIED,"$61,286.00  ",0,1,2013.08.02,34,356,0,107,19,9,117,2,7,8,5,0,0,Ind,0
2493,1967,GRADUATION,married,"$61,286.00",0,1,"02 Aug, 13",34,356,0,107,19,9,117,2,7,8,5,0,0,ger,0
3759,1959,GRADUATION,tOgETHeR,"$65,196.00",0,2,"July 25, 2013",34,743,19,181,12,0,200,2,7,11,5,0,0,sp,1
965,1972,gRADUATION,Divorced,"$55,635.00",0,1,"November 13, 2012",34,235,65,164,50,49,27,4,7,7,6,0,0,Us,0
7378,1982,master,Together,"$42,021.00",1,0,08-31-2012,34,393,5,136,7,5,27,5,10,6,9,0,0,SP,1
1859,1973,MASTER,MARRIED,"$75,251.00",0,0,27/08/2012,34,721,111,925,97,18,18,1,7,5,5,1,0,Ger,0
6263,1969,graduation,together,"$35,322.00",1,2,08/22/12,34,28,9,37,12,7,13,3,2,4,8,0,0,sp,0
2072,1970,Phd,toGEtHEr,"$53,374.00  ",0,1,08-16-2012,34,896,10,101,13,10,34,6,4,9,9,1,0,Ca,1
8908,1960,GRADuaTiOn,mARRIED,"$87,195.00  ",0,0,"May 08, 2014",35,217,76,690,50,26,38,1,3,5,1,1,0,ca,0
738,1982,2N Cycle,single,"$42,395.00",1,1,04-04-2014,35,48,13,57,24,15,25,4,3,4,7,0,0,Ind,0
10129,1967,Graduation,TOGETHER,"$82,427.00",0,0,"March 12, 2014",35,482,147,509,104,107,107,1,3,12,1,0,0,Sp,1
807,1970,MASTER,together,"$44,602.00",1,1,15/02/2014,35,167,2,89,0,0,34,6,6,4,8,0,0,ind,0
3334,1952,graduation,MARRIED,"$94,642.00  ",0,0,"February 12, 2014",35,879,143,797,106,143,143,0,5,9,1,0,0,sp,2
5423,1984,Graduation,TOGETHER,"$28,359.00",1,0,27/10/2013,35,6,0,5,2,1,2,1,1,2,7,0,0,Sa,0
4426,1976,Graduation,Single,"$55,801.00",1,1,22/09/2013,35,367,4,51,6,4,95,6,7,6,7,0,0,us,1
10489,1974,GRAdUatIon,married,"$92,955.00  ",0,0,08-19-2013,35,693,21,925,31,24,84,1,6,9,2,1,0,sa,2
2570,1969,graduation,TOGETHER,"$56,534.00",0,1,2013.07.23,35,691,7,61,10,0,46,4,10,7,8,1,0,sP,2
3834,1963,Graduation,SiNGlE,"$69,627.00",0,1,2013.03.17,35,231,161,215,171,30,53,2,8,11,5,0,0,uS,0
590,1971,Master,DIVORCED,"$78,579.00",0,0,2012.12.22,35,816,66,549,216,66,99,1,5,4,3,1,0,SP,0
4791,1981,Graduation,toGeTHeR,"$44,964.00",1,1,"16 Dec, 12",35,19,1,17,2,0,2,1,1,3,8,0,0,aus,0
5304,1975,Phd,single,"$30,899.00  ",1,0,13/10/2012,35,24,0,8,0,0,1,2,1,3,6,0,0,sa,0
2426,1965,pHd,dIVORCED,"$78,825.00",0,0,"September 14, 2012",35,483,74,114,169,37,18,1,5,13,3,1,0,SP,0
35,1988,gRADUATION,maRRIEd,"$25,545.00",1,0,09-08-2012,35,32,1,64,16,12,85,3,2,3,6,1,0,sp,0
8041,1972,PHD,wIDOW,"$47,111.00",0,1,09-08-2012,35,595,71,153,120,112,41,6,3,10,9,0,0,Sa,0
3584,1956,Phd,Single,"$49,667.00",0,0,08/20/12,35,1181,26,120,17,13,39,2,5,5,8,1,0,ca,1
7718,1948,MASTER,Together,"$66,000.00",0,0,"April 20, 2014",36,244,51,270,101,0,45,1,1,5,1,0,0,sP,0
8605,1965,PHD,Together,"$46,910.00",1,1,2014.03.23,36,48,0,14,0,0,6,2,2,3,6,0,0,SP,0
1646,1973,bASIc,Married,"$25,224.00",1,0,"March 16, 2014",36,4,9,12,11,2,8,2,1,3,3,0,0,ca,0
9206,1969,graduation,tOGETHER,"$77,382.00",0,1,01-07-2014,36,491,48,231,112,105,134,2,5,12,1,0,0,SP,1
10757,1968,Phd,Divorced,"$28,420.00",1,0,"24 Dec, 13",36,4,2,5,2,0,0,1,1,2,6,0,0,Sp,0
6885,1978,GrAdUaTiON,Divorced,"$32,952.00",1,0,"01 Dec, 13",36,38,0,12,3,1,1,1,2,3,7,0,0,CA,0
907,1976,GRADUATION,Married,"$46,149.00",0,1,29/11/2013,36,254,6,71,4,0,27,5,5,7,5,0,0,sp,0
1150,1900,PhD,tOGETHER,"$83,532.00",0,0,"26 Sep, 13",36,755,144,562,104,64,224,1,4,4,1,0,0,sP,1
3867,1948,pHd,together,"$73,059.00",0,1,"31 Aug, 13",36,410,112,420,0,82,71,1,9,13,4,0,0,Sp,0
3859,1948,Phd,TOGETHER,"$73,059.00",0,1,08/31/13,36,410,112,420,0,82,71,1,9,13,4,0,0,sa,0
3265,1960,Graduation,MARRIED,"$35,701.00",0,0,"19 Mar, 13",36,21,1,9,7,3,5,1,1,3,6,0,0,sP,0
4418,1984,Master,sinGLE,"$89,616.00  ",0,0,"25 Feb, 13",36,671,47,655,145,111,15,1,7,12,2,1,0,ca,0
4611,1971,GRADUATION,Together,"$105,471.00",0,0,01-21-2013,36,1009,181,104,202,21,207,0,9,13,3,1,0,sp,2
4530,1949,masTER,wIDOW,"$78,427.00",0,0,2012.10.24,36,972,19,595,180,26,138,3,3,10,3,1,0,Ger,1
7736,1987,GRADUATION,Married,"$22,518.00",1,0,"22 Oct, 12",36,11,7,12,2,2,27,2,2,2,5,1,0,sp,1
9949,1977,gradUation,mARRIED,"$59,809.00",0,2,10-18-2012,36,598,16,141,32,41,49,3,3,6,8,0,0,Ca,0
942,1983,Graduation,single,"$39,660.00  ",1,0,2012.08.08,36,139,13,78,20,13,36,3,7,3,9,1,0,SP,0
6181,1951,2N cYCLE,Together,"$52,203.00",0,0,2012.07.31,36,488,21,238,56,108,28,1,8,11,6,0,0,us,0
7660,1974,Phd,alone,"$35,860.00",1,1,2014.05.19,37,15,0,8,4,2,20,2,1,2,5,1,0,CA,1
2055,1974,phd,divorced,"$35,860.00",1,1,"May 19, 2014",37,15,0,8,4,2,20,2,1,2,5,0,0,sp,1
5107,1974,pHd,dIVORCED,"$35,860.00",1,1,"May 19, 2014",37,15,0,8,4,2,20,2,1,2,5,0,0,sp,1
1626,1974,Phd,dIVORCED,"$35,860.00",1,1,05/19/14,37,15,0,8,4,2,20,2,1,2,5,1,0,sa,1
6428,1951,Phd,widow,"$76,842.00",0,0,05/03/14,37,605,10,345,84,54,32,1,1,7,0,0,0,SP,0
9617,1952,gRaDUatIon,SINGLE,"$15,033.00",0,0,04-16-2014,37,0,4,5,6,0,4,1,1,3,3,0,0,sa,0
4339,1971,PHD,married,"$67,353.00",0,1,31/12/2013,37,702,17,151,0,8,35,5,5,12,2,0,0,aus,0
7235,1976,2n cycle,mARrIeD,"$17,003.00",1,0,12/09/13,37,2,5,12,4,8,7,3,2,4,5,0,0,ger,0
8527,1966,Master,together,"$65,735.00",1,1,12-07-2013,37,239,7,119,4,15,11,5,6,6,7,0,0,Sp,0
1968,1972,GRADuATIon,WIDOW,"$45,684.00",1,0,12/02/13,37,5,1,5,10,0,7,1,1,2,7,0,0,sa,0
9862,1970,Graduation,TOGETHER,"$21,918.00",1,0,14/11/2013,37,1,6,7,11,5,3,2,2,3,6,0,0,Ca,0
11075,1979,gRADUATION,MARRIED,"USD 51,267.00",1,1,10-29-2013,37,183,2,64,7,2,12,4,3,5,4,0,0,CA,0
6658,1973,graduation,TOGETHER,"USD 59,868.00",0,1,"22 Jul, 13",37,771,51,154,54,10,154,7,11,12,6,0,0,sp,0
4552,1992,gRaDUaTION,married,"$51,373.00",0,0,"June 22, 2013",37,83,2,101,64,26,117,1,3,3,4,0,0,sp,0
10377,1959,MasTer,tOGETHER,"USD 46,692.00",0,1,"June 06, 2013",37,170,6,97,24,12,88,3,6,5,6,0,0,SP,0
5336,1972,MASTER,together,"$157,733.00",1,0,04/06/2013,37,39,1,9,2,0,8,0,1,1,1,0,0,sp,0
10350,1951,PHD,MarrIed,"$54,432.00",2,1,"May 09, 2013",37,33,0,5,0,0,0,1,1,3,4,0,0,Sp,0
11071,1985,GRADuAtiOn,Single,"$79,607.00",0,0,04-21-2013,37,450,133,951,173,0,216,1,3,6,1,1,0,CA,0
11100,1973,GRADuAtiON,Divorced,"$51,813.00",1,1,2013.04.11,37,51,2,7,0,1,2,2,2,3,7,0,0,CA,0
6516,1990,Basic,married,"$17,487.00  ",1,0,"March 18, 2013",37,0,0,1,7,4,6,1,1,2,7,0,0,aus,0
1734,1969,PHD,Together,"$40,706.00",2,1,2013.01.17,37,59,0,11,4,2,5,4,3,4,7,0,0,SA,0
2131,1960,PHD,DIVORCED,"$62,859.00",0,1,"December 30, 2012",37,1063,89,102,16,12,25,4,9,6,6,0,0,sp,0
6439,1959,GRADUATION,MARRIED,"$61,074.00",0,1,"August 17, 2012",37,789,0,133,0,28,152,7,11,8,7,0,0,SA,0
10591,1970,GRADUATION,Widow,"$43,638.00",0,1,"06 Aug, 12",37,63,10,83,7,19,19,2,4,4,7,0,0,SP,0
9797,1957,gRADUATION,marriED,"$58,116.00  ",0,1,2014.04.13,38,228,19,130,4,11,51,2,3,8,2,0,0,Sp,0
9336,1970,PHD,WIDOW,"$62,187.00",0,1,22/03/2014,38,512,0,83,0,0,41,3,6,10,4,0,0,SP,0
2174,1955,graduation,SINGlE,"$46,344.00",1,1,"March 08, 2014",38,11,1,6,2,1,6,2,1,2,5,0,0,us,0
3197,1981,gRADUAtIon,married,"$77,353.00  ",0,1,"December 16, 2013",38,275,59,107,69,101,59,2,6,8,4,0,0,sp,0
9185,1967,phd,SINGLE,"$69,759.00",0,0,"October 28, 2013",38,452,20,514,13,30,0,3,4,5,3,1,0,sp,0
905,1987,graduation,dIVORCED,"$21,846.00  ",1,0,10/22/13,38,7,17,18,6,10,26,4,4,3,8,0,0,sa,0
10858,1976,graduation,TogeTher,"$76,532.00",1,1,09/09/2013,38,355,30,177,90,138,30,4,9,7,5,0,0,Sp,0
8925,1966,mASTER,MARRIED,"USD 70,053.00",0,1,07/03/13,38,512,53,98,81,179,89,3,8,10,5,0,0,sp,0
2499,1959,2N Cycle,single,"$75,342.00",0,1,"06 May, 13",38,204,97,97,21,118,26,1,5,10,4,0,0,sp,0
1109,1983,Master,TOGeTher,"$27,590.00  ",1,0,"April 23, 2013",38,6,0,5,0,0,1,1,1,2,7,0,0,Sp,0
326,1974,gRadUatION,married,"$51,148.00",1,1,"18 Feb, 13",38,235,6,45,8,9,12,4,5,6,6,0,0,ind,0
10967,1964,Graduation,DIvOrcEd,"$33,378.00",1,1,06/02/2013,38,33,6,40,3,7,10,3,2,4,7,0,0,sa,0
5370,1974,pHd,MArRIeD,"$32,644.00",1,0,16/01/2013,38,239,3,141,0,7,23,4,7,6,8,0,0,SP,1
2098,1970,phd,married,"$33,581.00",2,0,"08 Jan, 13",38,11,0,5,0,0,1,1,1,2,8,0,0,SP,0
1773,1979,2N Cycle,mARRIED,"$12,393.00",0,0,04/12/2012,38,5,6,15,11,7,13,1,2,3,9,0,0,sa,0
5036,1985,pHd,sINgLe,"$42,710.00",1,0,"28 Nov, 12",38,252,3,42,4,3,102,2,4,3,6,0,0,sp,0
4856,1958,2n cycle,MARriED,"$82,347.00  ",0,0,"06 Nov, 12",38,556,54,845,202,133,63,1,7,10,3,0,0,Ind,2
8722,1958,2n CycLE,marrIEd,"$82,347.00",0,0,11/06/12,38,556,54,845,202,133,63,1,7,10,3,1,0,Ca,2
2156,1956,phd,MARRIED,"$22,554.00",1,1,"November 03, 2012",38,27,0,10,0,0,4,4,2,4,5,0,0,Sp,0
2569,1988,graduation,married,"$17,323.00  ",0,0,10/10/2012,38,3,14,17,6,1,5,1,1,3,8,0,0,us,0
10151,1961,gRADUATION,DivorCeD,"$62,204.00  ",0,2,"September 12, 2012",38,317,46,247,151,46,139,1,4,12,3,0,0,sp,0
10473,1957,PHD,WIDOW,"$78,028.00",0,1,"September 10, 2012",38,158,19,288,25,0,38,1,6,9,7,1,0,sp,2
7079,1963,GRADUATION,divorced,"$63,887.00  ",0,1,08/09/2012,38,897,23,207,15,11,92,5,9,12,6,0,0,sa,0
6875,1966,phd,together,"$32,727.00",0,0,28/08/2012,38,167,13,180,86,13,70,2,7,5,8,0,0,CA,0
6728,1986,graduation,Together,"$29,103.00",1,0,08-27-2012,38,16,0,17,6,3,6,2,1,3,9,0,0,SP,0
2471,1966,Graduation,Married,"$61,482.00  ",0,0,27/06/2014,39,48,58,68,16,66,43,1,3,6,2,0,0,Sa,0
49,1971,gRADUATION,SingLE,"$20,587.00",1,0,"May 11, 2014",39,2,3,6,4,1,9,1,1,2,7,0,0,Ca,0
4973,1971,graduation,Single,"$20,587.00  ",1,0,11/05/2014,39,2,3,6,4,1,9,1,1,2,7,0,0,CA,0
6387,1977,pHd,together,"$52,190.00",1,1,2014.05.08,39,42,0,17,0,0,18,3,2,3,5,0,0,Sa,1
5866,1975,GraDUAtiON,TOGETHER,"$48,186.00",1,0,2014.03.20,39,97,3,66,12,7,34,3,4,4,7,0,0,SP,0
8523,1969,gRadUaTiON,MARRIED,"$19,329.00",1,0,12/14/13,39,24,1,16,12,2,5,3,4,3,8,0,0,ca,0
7901,1972,Master,married,"$34,109.00",0,1,11/06/13,39,9,1,5,2,1,4,1,0,3,4,0,0,aus,0
898,1987,GRADUATION,MARRIED,"$23,477.00",1,0,"21 Oct, 13",39,38,15,54,3,8,29,3,3,4,8,0,0,sp,0
10242,1967,phd,TOGETHER,"$47,472.00  ",1,1,2013.09.16,39,56,0,11,0,0,8,2,2,4,5,0,0,sp,0
5835,1977,Phd,DIVORCED,"$14,849.00  ",1,0,07/02/13,39,21,2,28,3,2,9,3,2,4,8,0,0,sp,0
6919,1979,2N CYCLE,MArRiED,"$26,224.00",1,0,06/04/13,39,4,7,15,13,9,15,3,2,3,6,0,0,sP,0
6197,1963,Phd,SINGLE,"$27,238.00",1,1,2013.04.20,39,37,0,17,0,0,3,3,3,3,9,0,0,Sp,0
4201,1963,GRADUATION,single,"$57,967.00",0,1,2013.03.03,39,229,7,137,4,0,91,5,4,8,5,0,0,ind,0
5092,1950,pHd,WIdoW,"$51,569.00",0,1,02-12-2013,39,380,0,47,6,0,34,4,7,7,8,1,0,SP,1
6566,1955,pHd,Married,"USD 72,550.00",1,1,11/08/12,39,826,50,317,50,38,38,9,5,12,8,0,0,AUS,0
6613,1971,Master,MARRIED,"$44,511.00",1,0,"October 12, 2012",39,513,7,133,46,14,14,6,8,8,8,0,0,aus,0
9094,1956,2N CYCLE,MARRIED,"$62,972.00",0,1,08/03/12,39,313,15,47,20,0,192,2,7,3,6,1,0,Sp,0
9847,1956,2N CYCLE,Married,"$62,972.00",0,1,2012.08.03,39,313,15,47,20,0,192,2,7,3,6,0,0,sp,0
10767,1990,Phd,together,"$77,845.00",0,0,05-16-2014,40,760,40,480,0,40,26,1,3,12,1,0,0,us,2
7943,1976,Phd,married,"$36,663.00",1,0,25/04/2014,40,18,0,6,3,3,5,1,1,3,2,0,0,SA,0
1055,1977,MASTER,Married,"$53,204.00",1,1,2014.03.20,40,29,0,8,2,0,6,1,1,3,4,0,0,GER,0
1458,1983,MASTER,MARRIED,"$21,059.00",1,0,01-07-2014,40,8,3,19,3,3,8,3,3,3,6,0,0,sp,0
8402,1954,mASTER,married,"$67,087.00",0,1,"December 17, 2013",40,329,35,222,130,35,43,2,7,8,4,0,0,Aus,0
6246,1954,graduation,Single,"$73,892.00",0,0,"13 Nov, 13",40,703,102,601,0,58,43,1,3,8,1,1,0,ca,0
4654,1993,GRADUATION,TOGETHER,"$75,114.00",0,0,11-07-2013,40,571,12,523,63,60,24,1,3,5,2,0,0,sa,0
6103,1949,graduatIOn,Married,"$42,192.00",0,0,09-06-2013,40,40,15,15,17,6,7,1,2,3,4,0,0,aus,0
8147,1961,gRADUATION,MARRIED,"$31,454.00",1,1,2013.07.06,40,28,0,11,0,0,9,3,2,3,8,0,0,sp,0
10207,1979,Graduation,tOGETHER,"$22,775.00",1,0,06/19/13,40,5,1,8,0,0,1,1,1,2,8,0,0,Sa,0
4838,1979,Graduation,toGETheR,"$22,775.00",1,0,06-19-2013,40,5,1,8,0,0,1,1,1,2,8,0,0,ind,0
10219,1973,gRADUATION,together,"$31,590.00",1,0,2013.06.18,40,6,2,15,6,6,3,1,1,3,8,0,0,CA,0
2176,1973,GRADuATIon,married,"$80,134.00  ",1,0,05/20/13,40,1218,16,272,104,0,80,2,5,6,6,1,0,sa,3
9121,1973,GRADUATION,MARRIED,"$80,134.00",1,0,2013.05.20,40,1218,16,272,104,0,80,2,5,6,6,1,0,aus,3
5802,1973,BASIC,MARRIED,"$14,188.00  ",0,0,"February 28, 2013",40,2,7,11,16,12,27,1,2,4,6,0,0,Ger,0
10790,1986,PHD,MARRIED,"$18,169.00",1,0,02-19-2013,40,9,0,5,0,0,7,1,1,2,8,0,0,sp,0
178,1957,GRADUATION,MARRIED,"$62,503.00",0,1,"February 18, 2013",40,478,0,193,110,75,117,4,8,11,5,0,0,sp,0
2308,1955,graduation,married,"$46,734.00",0,1,"November 18, 2012",40,110,5,137,26,23,29,2,6,5,7,0,0,sp,0
7431,1992,pHd,Single,"USD 68,126.00",0,0,2012.11.10,40,1332,17,311,23,51,86,1,7,5,9,1,0,Ca,1
9405,1955,PHD,mARRIED,"$52,869.00",1,1,10-15-2012,40,84,3,61,2,1,21,3,3,4,7,1,0,sa,0
10525,1987,graduation,single,"$26,576.00",1,0,2012.10.13,40,10,0,8,0,0,9,1,1,2,9,1,0,Sp,1
7503,1977,GRADUATION,SINGLE,"$75,825.00",0,0,2012.10.12,40,1032,105,779,137,105,51,0,5,9,4,1,0,Ger,1
8783,1951,GraDuATiON,Married,"$57,045.00",0,1,"September 08, 2012",40,296,13,104,11,13,17,3,4,9,3,0,0,aus,0
1403,1976,2N Cycle,Together,"$34,984.00",1,1,"September 06, 2012",40,8,4,15,3,5,3,2,1,3,7,0,0,SP,0
4643,1974,Graduation,married,"$27,803.00  ",1,0,26/08/2012,40,8,26,46,38,9,49,2,3,4,8,0,0,Aus,0
3463,1976,Phd,MaRrIed,"$69,283.00",0,1,2014.06.14,41,674,62,134,0,26,8,4,7,13,5,0,0,IND,0
4055,1993,Basic,sINgLe,"$18,746.00  ",1,0,05/29/14,41,2,10,11,12,9,20,2,3,3,6,0,0,SP,0
7010,1966,2n cycle,mARriED,"$70,924.00",0,0,04/07/14,41,635,114,254,132,152,76,1,6,7,3,0,0,sp,1
4767,1966,2n cycle,MARRIED,"$70,924.00",0,0,04/07/14,41,635,114,254,132,152,76,1,6,7,3,0,0,sp,1
1927,1974,2N CYCLE,tOGETHER,"$69,401.00  ",0,1,"23 Mar, 14",41,399,27,159,58,8,39,4,4,5,2,0,0,Ger,0
437,1977,Master,dIVORCED,"$75,012.00",0,0,01-25-2014,41,294,142,218,164,58,151,1,3,11,1,0,0,aus,0
4331,1979,maSteR,togethEr,"$85,738.00",0,0,2014.01.23,41,913,26,376,17,26,13,1,3,11,1,0,0,SP,2
4084,1976,gRADUATION,TOGETHER,"$60,934.00",0,1,01/17/14,41,224,155,155,192,93,54,2,6,11,4,0,0,Ca,0
8135,1987,MASTER,married,"$27,161.00",1,0,"28 Oct, 13",41,7,4,23,7,0,11,1,1,3,7,0,0,sa,0
9750,1962,pHd,Divorced,"$64,325.00",0,1,"February 07, 2013",41,731,60,353,78,12,73,5,10,5,7,0,0,sp,0
6682,1974,Basic,Married,"$18,978.00",1,0,2012.12.11,41,2,8,1,4,7,15,1,1,3,8,0,0,Sp,0
10581,1978,gRADUATION,MaRRIED,"$41,124.00",1,0,10-31-2012,41,281,7,84,15,0,119,7,7,4,8,0,0,sp,0
3710,1985,pHd,sINGLE,"$39,684.00",1,0,"12 Oct, 12",41,19,0,35,6,4,17,2,2,2,7,1,1,SP,0
5207,1964,Phd,married,"$53,378.00  ",1,1,24/09/2012,41,489,6,152,8,6,132,10,9,6,8,1,0,SP,0
9360,1983,GRADUATION,Married,"$37,040.00  ",0,0,2012.08.08,41,86,2,73,69,38,48,1,4,5,8,0,0,Us,0
4679,1978,master,MARRIED,"$78,710.00",0,1,"23 May, 14",42,721,0,152,119,50,50,3,7,12,4,0,0,sp,0
1340,1987,Graduation,mARRIED,"$92,910.00",0,0,2014.04.24,42,551,137,792,179,103,33,1,6,13,1,0,0,sp,3
10839,1977,Graduation,Together,"$36,283.00",1,1,"April 14, 2014",42,6,5,5,8,0,5,2,1,3,4,0,0,ca,0
5303,1975,pHd,together,"$79,632.00",0,0,04-08-2014,42,471,0,510,99,21,12,1,6,9,2,0,0,sa,0
9829,1979,GRaduatIon,together,"$28,587.00",1,0,02/12/14,42,22,4,17,12,10,13,3,2,4,6,0,0,SP,0
10469,1982,graduation,TOGETHER,"$88,325.00",0,0,05/02/2014,42,519,71,860,93,27,53,1,6,9,2,0,0,ind,0
3602,1959,MASTER,Married,"$51,412.00",0,1,12-31-2013,42,140,3,29,4,5,14,2,3,4,4,0,0,Sp,0
4756,1953,2N cYCLE,Divorced,"$63,998.00",0,0,"20 Dec, 13",42,176,29,818,0,33,112,1,7,11,4,1,0,Sp,0
8181,1979,2N Cycle,SIngLE,"$38,593.00",1,0,09/13/13,42,51,12,49,17,24,24,3,4,3,8,0,0,sp,0
6958,1978,master,maRRIEd,"$27,889.00",1,0,"05 Jul, 13",42,14,0,4,0,0,8,1,1,2,6,0,0,AuS,0
10856,1981,2N CYCLE,single,"$45,889.00",0,1,07/02/13,42,31,0,6,0,1,8,1,1,3,6,0,0,ca,0
3321,1968,phd,TOGETHER,"$56,575.00",0,2,05/05/2013,42,421,5,90,0,16,10,3,7,7,5,0,0,ca,0
5394,1980,basic,Single,"$16,014.00",1,1,03/17/13,42,3,9,4,7,8,7,4,1,4,3,0,0,sp,0
433,1959,Master,aLONE,"$61,331.00",1,1,10/03/2013,42,534,5,47,0,5,41,5,11,6,8,0,0,ca,0
6320,1977,master,SINGLE,"$70,893.00",0,0,02-06-2013,42,768,44,561,77,44,14,1,6,10,3,0,0,SP,0
5376,1980,graduation,MArRieD,"$2,447.00  ",1,0,"06 Jan, 13",42,1,1,1725,1,1,1,15,0,0,1,0,0,us,0
1867,1958,graduation,single,"$64,849.00",0,0,"13 Nov, 12",42,652,48,350,94,84,108,1,9,6,5,1,0,Sp,0
4324,1990,gRADUATiON,Married,"$42,387.00  ",1,0,"October 29, 2012",42,235,0,235,19,4,191,5,8,7,8,0,0,sp,0
3661,1996,2N cYCLE,SINGLE,"$80,617.00  ",0,0,2012.10.12,42,594,51,631,72,55,32,1,4,8,2,0,0,IND,0
521,1986,graduation,tOGETHER,"$54,006.00",1,0,18/09/2012,42,174,77,203,6,24,97,2,8,7,7,0,0,sp,0
10403,1979,graduation,together,"$16,531.00",1,0,2014.06.18,43,2,13,6,7,5,11,3,3,3,7,0,0,ca,0
7186,1967,PHD,toGetHeR,"$30,843.00",1,1,05-26-2014,43,24,0,2,0,0,9,2,1,2,5,0,0,Ind,1
4329,1985,pHd,MARRIED,"$18,988.00",1,0,05/23/14,43,6,0,6,2,1,1,2,1,3,7,0,0,aUs,0
4394,1966,pHd,mArRIeD,"$81,051.00  ",0,0,2014.05.23,43,1142,29,249,38,29,14,1,5,12,2,0,0,sp,2
1717,1989,gRADUATION,SINGLE,"$39,747.00",1,0,"13 Apr, 14",43,80,15,93,20,13,52,3,5,4,8,0,0,sa,0
1016,1960,Phd,siNgLe,"$34,554.00",0,1,"30 Mar, 14",43,41,1,6,2,0,5,2,2,3,6,0,0,ca,0
3783,1960,Phd,married,"$52,854.00",1,1,03/24/14,43,105,0,10,0,1,0,2,2,4,5,0,0,sa,0
5848,1971,Graduation,tOGETHER,"$81,205.00",0,0,01/13/14,43,724,74,929,97,55,130,1,5,7,2,1,0,INd,3
10727,1971,PHD,married,"$69,084.00",1,0,19/11/2013,43,1181,107,199,39,30,30,2,7,13,8,0,0,Sp,0
5299,1971,pHd,married,"$69,084.00",1,0,"19 Nov, 13",43,1181,107,199,39,30,30,2,7,13,8,0,0,sp,0
6872,1975,phd,MaRRieD,"$65,352.00",0,1,2013.08.21,43,284,3,84,4,7,23,2,4,8,4,0,0,SA,0
1143,1973,Graduation,MArRieD,"$22,063.00",1,0,08-08-2013,43,7,10,13,3,11,11,2,2,3,7,0,0,Ca,0
10381,1980,Graduation,sINGLE,"$47,691.00",0,1,"July 05, 2013",43,14,0,3,0,0,4,1,1,2,6,0,0,SP,0
11007,1969,PHd,mARRIED,"$29,187.00  ",1,0,2013.05.09,43,26,0,6,0,0,2,1,1,3,8,0,0,Sp,0
9145,1973,graduation,SINGLE,"$72,504.00",0,1,"06 Apr, 13",43,604,26,470,123,161,94,2,5,6,2,0,0,ca,0
5267,1971,gRADUATION,DiVorCED,"USD 33,986.00",1,0,"14 Mar, 13",43,16,2,18,2,1,5,1,1,3,7,0,0,sp,0
9738,1987,master,TOGETHER,"$42,386.00",1,0,13/01/2013,43,65,4,16,0,4,11,1,3,3,8,0,0,SA,0
10212,1987,Master,tOGETHER,"$42,386.00  ",1,0,01-13-2013,43,65,4,16,0,4,11,1,3,3,8,0,0,IND,0
10010,1954,Phd,DIVORCED,"$36,957.00  ",1,1,2012.09.06,43,100,2,16,2,1,31,4,3,2,9,1,0,Aus,0
10069,1989,BAsIc,tOGETHER,"$13,724.00",1,0,"31 Aug, 12",43,2,7,5,2,15,27,1,2,2,9,0,0,sa,1
2694,1968,graduation,married,"$42,664.00  ",0,1,2014.03.18,44,21,0,3,0,0,0,1,1,3,6,0,0,sp,0
10613,1959,PHD,Together,"$37,334.00  ",1,1,"February 26, 2014",44,26,1,16,2,2,15,4,3,4,4,0,0,SP,0
4646,1952,2N CyCLe,MarrieD,"$78,497.00",0,0,12/01/13,44,207,26,447,75,0,223,1,5,12,2,0,0,CA,1
